,Open,High,Low,Close,Adj Close,Volume
2022-02-19 13:00:00+00:00,39780.15234375,40053.49609375,39724.4921875,40053.49609375,40053.49609375,0
2022-02-19 14:00:00+00:00,40024.83984375,40024.83984375,39851.265625,39931.01171875,39931.01171875,0
2022-02-19 15:00:00+00:00,39903.31640625,40000.7734375,39872.33984375,40000.7734375,40000.7734375,0
2022-02-19 16:00:00+00:00,39995.41796875,40288.19140625,39974.22265625,39974.22265625,39974.22265625,0
2022-02-19 17:00:00+00:00,39989.67578125,40149.125,39960.95703125,40149.125,40149.125,0
2022-02-19 18:00:00+00:00,40145.25,40178.4140625,40082.40234375,40116.109375,40116.109375,0
2022-02-19 19:00:00+00:00,40127.390625,40127.390625,39965.86328125,39968.39453125,39968.39453125,0
2022-02-19 20:00:00+00:00,39984.40625,40094.2734375,39977.078125,40079.046875,40079.046875,0
2022-02-19 21:00:00+00:00,40081.86328125,40081.86328125,39889.41015625,39941.21875,39941.21875,0
2022-02-19 22:00:00+00:00,39946.359375,40052.3203125,39944.45703125,40043.3125,40043.3125,0
2022-02-19 23:00:00+00:00,40031.8203125,40130.62109375,40008.5703125,40127.41015625,40127.41015625,0
2022-02-20 00:00:00+00:00,40104.53515625,40119.890625,39923.546875,39939.76953125,39939.76953125,0
2022-02-20 01:00:00+00:00,39948.43359375,40028.2890625,39879.0234375,40026.90625,40026.90625,49623040
2022-02-20 02:00:00+00:00,40023.5546875,40023.5546875,39888.0078125,39888.0078125,39888.0078125,0
2022-02-20 03:00:00+00:00,39871.8359375,39898.14453125,39781.45703125,39814.62890625,39814.62890625,233072640
2022-02-20 04:00:00+00:00,39822.08984375,39834.73828125,39607.03125,39607.30859375,39607.30859375,308947968
2022-02-20 05:00:00+00:00,39590.0859375,39680.8203125,39434.171875,39435.93359375,39435.93359375,535098368
2022-02-20 06:00:00+00:00,39418.67578125,39438.61328125,38848.81640625,38857.8046875,38857.8046875,1284367360
2022-02-20 07:00:00+00:00,38842.7109375,38907.84375,38727.546875,38813.1484375,38813.1484375,598895616
2022-02-20 08:00:00+00:00,38825.6328125,38825.6328125,38229.671875,38263.23828125,38263.23828125,979031040
2022-02-20 09:00:00+00:00,38214.5078125,38379.36328125,38185.87890625,38251.90234375,38251.90234375,687802368
2022-02-20 10:00:00+00:00,38231.6328125,38362.5390625,38223.4296875,38229.95703125,38229.95703125,212099072
2022-02-20 11:00:00+00:00,38222.78125,38339.46875,38207.55078125,38337.90625,38337.90625,0
2022-02-20 12:00:00+00:00,38347.14453125,38547.984375,38294.0078125,38294.859375,38294.859375,292261888
2022-02-20 13:00:00+00:00,38276.83984375,38325.640625,38246.54296875,38306.64453125,38306.64453125,0
2022-02-20 14:00:00+00:00,38253.0078125,38283.859375,38112.8125,38221.44921875,38221.44921875,130019328
2022-02-20 15:00:00+00:00,38219.01171875,38385.88671875,38219.01171875,38361.4453125,38361.4453125,167327744
2022-02-20 16:00:00+00:00,38356.9453125,38482.40234375,38309.7578125,38347.015625,38347.015625,0
2022-02-20 17:00:00+00:00,38322.9296875,38390.1953125,38290.9296875,38321.51171875,38321.51171875,0
2022-02-20 18:00:00+00:00,38309.71484375,38438.44140625,38249.46484375,38438.44140625,38438.44140625,205846528
2022-02-20 19:00:00+00:00,38445.453125,38445.453125,38387.28125,38411.8203125,38411.8203125,0
2022-02-20 20:00:00+00:00,38419.609375,38419.609375,38300.25,38331.03125,38331.03125,26852352
2022-02-20 21:00:00+00:00,38338.74609375,38361.3984375,38121.0390625,38219.03125,38219.03125,210026496
2022-02-20 22:00:00+00:00,38237.91796875,38742.26171875,38237.91796875,38742.26171875,38742.26171875,636411904
2022-02-20 23:00:00+00:00,38820.27734375,38865.77734375,38438.15234375,38438.15234375,38438.15234375,552955904
2022-02-21 00:00:00+00:00,38423.2109375,38626.66015625,38288.4296875,38626.66015625,38626.66015625,409507840
2022-02-21 01:00:00+00:00,38659.70703125,39269.18359375,38630.65625,39230.74609375,39230.74609375,1315262464
2022-02-21 02:00:00+00:00,39215.50390625,39215.50390625,39090.2578125,39186.76171875,39186.76171875,385859584
2022-02-21 03:00:00+00:00,39169.734375,39207.29296875,38895.16015625,38954.7421875,38954.7421875,80693248
2022-02-21 04:00:00+00:00,38954.62109375,39329.80078125,38954.62109375,39321.70703125,39321.70703125,153839616
2022-02-21 05:00:00+00:00,39315.4921875,39394.4375,39242.85546875,39242.85546875,39242.85546875,0
2022-02-21 06:00:00+00:00,39241.76171875,39259.6640625,39206.99609375,39226.96875,39226.96875,0
2022-02-21 07:00:00+00:00,39229.57421875,39291.76953125,39125.96875,39291.76953125,39291.76953125,0
2022-02-21 08:00:00+00:00,39289.98828125,39347.8125,39119.83203125,39119.83203125,39119.83203125,0
2022-02-21 09:00:00+00:00,39104.01953125,39104.01953125,38964.859375,38964.859375,38964.859375,0
2022-02-21 10:00:00+00:00,38967.88671875,38997.0546875,38394.7421875,38413.22265625,38413.22265625,404523008
2022-02-21 11:00:00+00:00,38411.734375,38451.65625,37543.3984375,37646.8046875,37646.8046875,1082261504
2022-02-21 12:00:00+00:00,37634.796875,37753.640625,37480.9296875,37534.10546875,37534.10546875,636162048
2022-02-21 13:00:00+00:00,37530.94921875,37605.7421875,37433.140625,37554.8515625,37554.8515625,983449600
2022-02-21 14:00:00+00:00,37590.6328125,38752.44140625,37546.91015625,38752.44140625,38752.44140625,2616182784
2022-02-21 15:00:00+00:00,38746.08984375,39148.640625,38712.65625,38810.9765625,38810.9765625,1428318208
2022-02-21 16:00:00+00:00,38816.38671875,39046.859375,38816.38671875,38842.40234375,38842.40234375,0
2022-02-21 17:00:00+00:00,38807.18359375,38836.6875,38578.484375,38585.7265625,38585.7265625,313612288
2022-02-21 18:00:00+00:00,38577.30859375,38607.30859375,37672.26953125,37837.08203125,37837.08203125,1377765376
2022-02-21 19:00:00+00:00,37845.78125,38147.63671875,37743.12109375,38144.609375,38144.609375,1789693952
2022-02-21 20:00:00+00:00,38147.5859375,38360.25390625,38049.83203125,38255.1796875,38255.1796875,509513728
2022-02-21 21:00:00+00:00,38256.41796875,38284.796875,37313.4296875,37335.65625,37335.65625,103811072
2022-02-21 22:00:00+00:00,37288.765625,37620.96484375,36950.4765625,37584.71484375,37584.71484375,1543620608
2022-02-21 23:00:00+00:00,37565.79296875,37614.60546875,36993.72265625,37060.35546875,37060.35546875,471214080
2022-02-22 00:00:00+00:00,37068.76953125,37282.71875,36969.58984375,37241.13671875,37241.13671875,656529408
2022-02-22 01:00:00+00:00,37233.51953125,37377.80859375,36972.2578125,37264.77734375,37264.77734375,0
2022-02-22 02:00:00+00:00,37273.88671875,37273.88671875,36978.01953125,37015.19921875,37015.19921875,86740992
2022-02-22 03:00:00+00:00,37034.625,37034.625,36488.93359375,36581.28515625,36581.28515625,970758144
2022-02-22 04:00:00+00:00,36586.1953125,36762.16796875,36586.1953125,36675.33203125,36675.33203125,411473920
2022-02-22 05:00:00+00:00,36672.93359375,37135.26171875,36629.5859375,36892.484375,36892.484375,557250560
2022-02-22 06:00:00+00:00,36873.85546875,36916.86328125,36718.9375,36851.28515625,36851.28515625,501692416
2022-02-22 07:00:00+00:00,36849.21875,36952.9375,36699.48046875,36885.765625,36885.765625,406165504
2022-02-22 08:00:00+00:00,36872.74609375,37124.53515625,36808.31640625,37124.53515625,37124.53515625,381464576
2022-02-22 09:00:00+00:00,37121.34765625,37232.44140625,37059.09375,37156.53515625,37156.53515625,214761472
2022-02-22 10:00:00+00:00,37153.55859375,37742.63671875,37123.41015625,37739.25390625,37739.25390625,593031168
2022-02-22 11:00:00+00:00,37726.9453125,37726.9453125,37505.29296875,37592.30078125,37592.30078125,0
2022-02-22 12:00:00+00:00,37586.66015625,37699.42578125,37375.4609375,37606.171875,37606.171875,0
2022-02-22 13:00:00+00:00,37614.13671875,37788.05078125,37449.5078125,37788.05078125,37788.05078125,0
2022-02-22 14:00:00+00:00,37805.640625,38132.61328125,37531.47265625,38132.61328125,38132.61328125,0
2022-02-22 15:00:00+00:00,38127.70703125,38127.70703125,37842.3984375,37843.10546875,37843.10546875,0
2022-02-22 16:00:00+00:00,37819.30078125,37868.51171875,37563.69921875,37678.515625,37678.515625,0
2022-02-22 17:00:00+00:00,37691.53125,37789.92578125,37468.41015625,37665.86328125,37665.86328125,176596992
2022-02-22 18:00:00+00:00,37664.65234375,37886.04296875,37608.34375,37758.890625,37758.890625,0
2022-02-22 19:00:00+00:00,37750.0078125,38092.26171875,37686.0234375,38092.26171875,38092.26171875,0
2022-02-22 20:00:00+00:00,38084.04296875,38219.25,37864.6953125,37937.8203125,37937.8203125,257918976
2022-02-22 21:00:00+00:00,37937.34765625,38013.33984375,37891.26953125,37891.26953125,37891.26953125,0
2022-02-22 22:00:00+00:00,37897.12890625,37948.11328125,37816.66015625,37873.625,37873.625,0
2022-02-22 23:00:00+00:00,37884.5546875,38351.02734375,37884.5546875,38303.078125,38303.078125,0
2022-02-23 00:00:00+00:00,38285.28125,38321.34375,38135.69921875,38162.34375,38162.34375,0
2022-02-23 01:00:00+00:00,38155.09765625,38155.09765625,38003.5,38058.6484375,38058.6484375,0
2022-02-23 02:00:00+00:00,38062.6171875,38188.4453125,37676.25,37689.3515625,37689.3515625,166610944
2022-02-23 03:00:00+00:00,37697.953125,37814.13671875,37697.953125,37781.2578125,37781.2578125,0
2022-02-23 04:00:00+00:00,37784.96875,38061.44921875,37777.3515625,38012.78515625,38012.78515625,0
2022-02-23 05:00:00+00:00,38027.09375,38113.9140625,37894.15234375,37997.73828125,37997.73828125,0
2022-02-23 06:00:00+00:00,38007.73828125,38111.31640625,37973.88671875,37989.74609375,37989.74609375,0
2022-02-23 07:00:00+00:00,37992.484375,38185.3984375,37992.484375,38163.96484375,38163.96484375,0
2022-02-23 08:00:00+00:00,38163.79296875,38726.3515625,38128.9609375,38643.03125,38643.03125,1003321344
2022-02-23 09:00:00+00:00,38651.6484375,38905.1953125,38626.54296875,38885.94921875,38885.94921875,448014336
2022-02-23 10:00:00+00:00,38878.48828125,38917.26953125,38813.40234375,38871.3828125,38871.3828125,0
2022-02-23 11:00:00+00:00,38874.15234375,38897.01171875,38851.19140625,38851.19140625,38851.19140625,0
2022-02-23 12:00:00+00:00,38851.19140625,38851.46484375,38832.19921875,38832.19921875,38832.19921875,0
2022-02-23 13:00:00+00:00,39043.73828125,39122.39453125,38965.91796875,38965.91796875,38965.91796875,1126694912
2022-02-23 14:00:00+00:00,38979.29296875,38979.29296875,38760.7578125,38760.7578125,38760.7578125,0
2022-02-23 15:00:00+00:00,38745.015625,38745.015625,38554.57421875,38554.57421875,38554.57421875,0
2022-02-23 16:00:00+00:00,38559.4921875,38699.25,38419.921875,38687.484375,38687.484375,0
2022-02-23 17:00:00+00:00,38681.609375,38748.46484375,38172.64453125,38172.64453125,38172.64453125,24932352
2022-02-23 18:00:00+00:00,38172.921875,38172.921875,37818.19140625,37827.77734375,37827.77734375,163616768
2022-02-23 19:00:00+00:00,37819.80859375,37866.390625,37636.23828125,37662.015625,37662.015625,0
2022-02-23 20:00:00+00:00,37661.68359375,37696.72265625,37530.06640625,37674.96875,37674.96875,6008832
2022-02-23 21:00:00+00:00,37680.859375,37789.2265625,37535.90625,37581.19921875,37581.19921875,56588288
2022-02-23 22:00:00+00:00,37575.98828125,37633.5546875,37236.3203125,37631.80859375,37631.80859375,469108736
2022-02-23 23:00:00+00:00,37644.5390625,37680.6875,37216.3046875,37309.37890625,37309.37890625,186464256
2022-02-24 00:00:00+00:00,37278.56640625,37381.97265625,36826.171875,36850.484375,36850.484375,445730816
2022-02-24 01:00:00+00:00,36849.56640625,36999.63671875,36761.203125,36973.87890625,36973.87890625,486496256
2022-02-24 02:00:00+00:00,36972.1328125,37021.42578125,36420.9296875,36420.9296875,36420.9296875,120821760
2022-02-24 03:00:00+00:00,36386.98828125,36386.98828125,35121.2734375,35175.21875,35175.21875,3684800512
2022-02-24 04:00:00+00:00,35148.0859375,35148.0859375,34752.75,35082.6953125,35082.6953125,2692018176
2022-02-24 05:00:00+00:00,35090.55078125,35104.6171875,34459.21875,34750.15234375,34750.15234375,1623128064
2022-02-24 06:00:00+00:00,34732.52734375,35009.16796875,34690.08984375,34904.0625,34904.0625,1237907456
2022-02-24 07:00:00+00:00,34895.5546875,35317.53515625,34519.19140625,35277.82421875,35277.82421875,1968082944
2022-02-24 08:00:00+00:00,35302.89453125,35679.9453125,35274.11328125,35555.890625,35555.890625,1111994368
2022-02-24 09:00:00+00:00,35546.4765625,35743.78125,35420.2734375,35420.2734375,35420.2734375,440737792
2022-02-24 10:00:00+00:00,35430.953125,35448.8984375,34997.80078125,35215.9609375,35215.9609375,1003773952
2022-02-24 11:00:00+00:00,35223.17578125,35469.50390625,34997.01171875,35400.265625,35400.265625,841666560
2022-02-24 12:00:00+00:00,35407.56640625,35436.9375,35160.3359375,35300.26171875,35300.26171875,512614400
2022-02-24 13:00:00+00:00,35298.203125,35649.4375,35202.859375,35632.30859375,35632.30859375,896770048
2022-02-24 14:00:00+00:00,35610.6875,35789.734375,35353.359375,35646.77734375,35646.77734375,1343451136
2022-02-24 15:00:00+00:00,35670.296875,36002.14453125,35539.6640625,35967.6484375,35967.6484375,1463345152
2022-02-24 16:00:00+00:00,35963.546875,36252.9453125,35943.77734375,36164.16796875,36164.16796875,0
2022-02-24 17:00:00+00:00,36167.09765625,36174.88671875,35840.90625,35920.4921875,35920.4921875,103485440
2022-02-24 18:00:00+00:00,35922.3515625,36622.39453125,35880.12890625,36523.625,36523.625,990883840
2022-02-24 19:00:00+00:00,36518.23046875,37205.52734375,36381.0625,37159.109375,37159.109375,2044432384
2022-02-24 20:00:00+00:00,37188.7109375,38968.83984375,37188.7109375,38360.78125,38360.78125,5194022912
2022-02-24 21:00:00+00:00,38365.328125,38503.890625,38273.5859375,38477.8203125,38477.8203125,691122176
2022-02-24 22:00:00+00:00,38450.7421875,38450.7421875,37847.046875,37847.046875,37847.046875,0
2022-02-24 23:00:00+00:00,37857.73046875,38326.953125,37857.73046875,38322.6171875,38322.6171875,280858624
2022-02-25 00:00:00+00:00,38333.74609375,38675.14453125,38296.26953125,38303.86328125,38303.86328125,0
2022-02-25 01:00:00+00:00,38305.0,38781.53125,38223.984375,38489.75390625,38489.75390625,434204672
2022-02-25 02:00:00+00:00,38512.90234375,38768.55859375,38512.90234375,38768.55859375,38768.55859375,144568320
2022-02-25 03:00:00+00:00,38762.71875,38884.828125,38580.45703125,38884.828125,38884.828125,0
2022-02-25 04:00:00+00:00,38890.68359375,38891.0234375,38696.1875,38773.87109375,38773.87109375,0
2022-02-25 05:00:00+00:00,38763.53515625,38785.8046875,38412.34765625,38508.234375,38508.234375,0
2022-02-25 06:00:00+00:00,38488.37109375,38731.8515625,38429.28125,38731.8515625,38731.8515625,0
2022-02-25 07:00:00+00:00,38726.74609375,38790.04296875,38467.30078125,38467.30078125,38467.30078125,0
2022-02-25 08:00:00+00:00,38467.58203125,38505.9140625,38270.08984375,38414.0,38414.0,0
2022-02-25 09:00:00+00:00,38411.66796875,38505.58984375,38119.66015625,38505.58984375,38505.58984375,0
2022-02-25 10:00:00+00:00,38576.81640625,38657.30078125,38558.34375,38558.34375,38558.34375,0
2022-02-25 11:00:00+00:00,38562.20703125,38721.77734375,38426.97265625,38721.77734375,38721.77734375,0
2022-02-25 12:00:00+00:00,38747.8046875,39309.9921875,38747.8046875,39305.58984375,39305.58984375,871878656
2022-02-25 13:00:00+00:00,39355.31640625,39599.93359375,39300.6640625,39366.48828125,39366.48828125,506130432
2022-02-25 14:00:00+00:00,39362.9609375,39362.9609375,39165.7421875,39194.81640625,39194.81640625,0
2022-02-25 15:00:00+00:00,39174.20703125,39400.26953125,38789.8359375,39400.26953125,39400.26953125,164294656
2022-02-25 16:00:00+00:00,39419.015625,39512.12109375,39246.234375,39349.1796875,39349.1796875,0
2022-02-25 17:00:00+00:00,39360.1875,39374.3046875,38976.7734375,38984.45703125,38984.45703125,0
2022-02-25 18:00:00+00:00,38994.546875,39028.1640625,38659.80859375,38659.80859375,38659.80859375,0
2022-02-25 19:00:00+00:00,38674.58984375,38898.328125,38609.6484375,38741.1328125,38741.1328125,0
2022-02-25 20:00:00+00:00,38734.296875,39149.8359375,38691.78515625,39107.34765625,39107.34765625,0
2022-02-25 21:00:00+00:00,39107.234375,39180.45703125,39005.1015625,39005.1015625,39005.1015625,0
2022-02-25 22:00:00+00:00,39008.96875,39373.7421875,38933.91015625,39324.60546875,39324.60546875,0
2022-02-25 23:00:00+00:00,39335.44921875,39509.6015625,39200.8046875,39205.68359375,39205.68359375,406833152
